Title,URL,Text
"Study: Link Between Ozempic, Weight Loss Drugs and Blindness",https://www.prevention.com/health/a63774334/ozempic-blindness-weight-loss-drugs/,"A new study delves into sudden vision changes and these popular medications. For all the buzz surrounding weight loss medications like semaglutide and tirzepatide, these drugs aren’t perfect. They come with a risk of side effects like nausea and diarrhea, along with uncommon side effects like gastroparesis (stomach paralysis) and decreased kidney function. However, new research suggests a link between weight loss drugs and blindness (and other eye issues), leading some to refer to the issue as “Ozempic blindness.” A small study published in JAMA Ophthalmology analyzed data from nine patients who developed severe vision issues, including sudden blindness, while taking semaglutide (Wegovy, Ozempic) or tirzepatide (Mounjaro, Zepbound). Of those participants, seven developed a condition called non-arteritic ischemic anterior optic neuropathy (NAOIN, which is sudden vision loss due to lack of blood flow to the optic nerve, and is usually permanent), one developed bilateral papillitis (swelling of the optic nerve that leads to vision impairment and even loss which may be permanent) and another paracentral acute middle maculopathy (an issue with the retina that causes vision loss). Meet the experts: Mir Ali, M.D., a bariatric surgeon and medical director of MemorialCare Surgical Weight Loss Center at Orange Coast Medical Center in Fountain Valley, CA; Christoph Buettner, M.D., Ph.D., chief of the division of endocrinology at Rutgers Robert Wood Johnson Medical School; Howard Krauss, M.D., a surgical neuro-ophthalmologist and director of Pacific Neuroscience Institute’s Eye, Ear & Skull Base Center at Providence Saint John’s Health Center in Santa Monica, CA. Some, according to the study, also experienced vision loss in one eye, swelling of both optic discs, and gradual vision loss. Despite the scary findings, the researchers stressed that it’s hard to conclude that medications like Ozempic and Zepbound actually caused vision issues. Still, this is a lot to absorb, especially if you or a loved one is considering using one of these medications. Here’s what doctors want you to know about taking a weight loss medication and vision health. First, let’s cover a few basics about these medications. Semaglutide is in a class of medications called GLP-1 receptor agonists. These medications mimic a protein in your body called glucagon-like peptide 1 (or GLP-1), explains Mir Ali, M.D., a bariatric surgeon and medical director of MemorialCare Surgical Weight Loss Center at Orange Coast Medical Center in Fountain Valley, CA. Tirzepatide is in a class of medications called glucose-dependent insulinotropic polypeptide (GIP) receptors. Both medications help with blood sugar management, slow down the movement of food through the gut, and decrease appetite, Dr. Ali explains. While tirzepatide is similar to semaglutide, it also targets an additional receptor (GIP), he says. It’s important to point out that this isn’t the first study to link weight loss medications to vision issues. Research published in July in JAMA Ophthalmology tied semaglutide to NAION. While cases of NAION were low overall, the researchers found that patients with diabetes who used semaglutide were more than four times more likely to develop NAION than people who didn’t take the drug. Patients who were overweight or had obesity were seven times more likely to develop the condition. But the latest study expands on potential vision complications and suggests tirzepatide could also be linked to this health issue. It seems to boil down to treating hyperglycemia, i.e. high blood sugar in patients. “In some cases, it is hypothesized that rapid correction of hyperglycemia induced by these drugs, rather than a toxic effect of the drugs, could be associated with the ophthalmic complications reported,” the study’s authors wrote. Meaning, quickly fixing blood sugar issues that patient may have had could have a big impact on their vision health. This isn’t a new thing, says Christoph Buettner, M.D., Ph.D., chief of the division of endocrinology at Rutgers Robert Wood Johnson Medical School. He points out that “rapid correction” of high blood pressure has been previously linked with retinopathy (the leading cause of preventable blindness) and papillitis (inflammation of the optic nerve that can lead to blindness). “Both drugs are very potent drugs that allow you to lose weight and normalize hyperglycemia very rapidly in some patients,” Dr. Buettner says. But Dr. Buettner notes that improving diabetes and overweight or obesity is more likely to improve a person’s eye health—not make it worse or cause blindness. While there are a lot of uncertainties about the links between these medications and blindness, this is “worthy of investigation,” says Howard Krauss, M.D., a surgical neuro-ophthalmologist and director of Pacific Neuroscience Institute’s Eye, Ear & Skull Base Center at Providence Saint John’s Health Center in Santa Monica, CA. There are no hard and fast numbers on how common it is for someone to develop blindness on semaglutide or tirzepatide. But doctors stress that this is not a common side effect at all. These complications are “so rare,” says Mir Ali, M.D., a bariatric surgeon and medical director of MemorialCare Surgical Weight Loss Center at Orange Coast Medical Center in Fountain Valley, CA. As a result, “it is difficult to delineate the exact mechanism,” he says. Dr. Buettner also points out that he’s never seen this in a patient. “These are very rare complications,” he says. It’s also not clear if having obesity and diabetes makes it more likely that someone may develop one of these complications, he says. Basically, there are a lot of unknowns with this. If you start to notice changes in your vision while taking semaglutide or tirzepatide, Dr. Buettner recommends that you stop taking the medication and contact your doctor immediately. If you’re considering going on one of these medications, Dr. Buettner also recommends talking to your doctor about the pace of your weight loss and blood sugar management. Quickly changing your blood sugar levels may raise the risk of eye issues, which is why it’s so important to be in contact with your doctor about your progress. Your doctor can help control the pace of your weight loss and blood sugar management if things start changing too quickly, Dr. Buettner says. “There are ways to do that by reducing the  dose,” he explains. Again, these serious complications are not common on these medications. But if you start to notice a change in your vision while taking semaglutide or tirzepatide, contact your doctor ASAP. How to Find the Right Therapist for You Shakira Hospitalized for ‘Abdominal Issue‘ on Tour An Extensive Recall of Coolers Issued This Weird Factor May Cause Heart Disease Pancake Mix Recall Updated to ‘Deadly’ Risk by FDA 10 Common House Spiders to Know Scientists Show GLP-1s Can Reduce Alcohol Cravings Teddi Mellencamp Reveals Brain Tumor Diagnosis Why I Love Avocado Green Mattress for Great Sleep The Flu Virus Is Getting Savvy—How to Outsmart It A Massive Recall of Oven Ranges Issued How to Tell If You Have a Spider Bite A Part of Hearst Digital Media We may earn commission from links on this page, but we only recommend products we back. ©2025 Hearst Magazines, Inc. All Rights Reserved."
Ozempic's two lesser-known side effects impact your heart and skin | - The Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/ozempics-two-lesser-known-side-effects-impact-your-heart-and-skin/articleshow/117702208.cms,"The TOI Lifestyle Desk is a dynamic team of dedicated journalists who, with unwavering passion and commitment, sift through the pulse of the nation to curate a vibrant tapestry of lifestyle news for The Times of India readers. At the TOI Lifestyle Desk, we go beyond the obvious, delving into the extraordinary. Consider us your lifestyle companion, providing a daily dose of inspiration and information. Whether you're seeking the latest fashion trends, travel escapades, culinary delights, or wellness tips, the TOI Lifestyle Desk is your one-stop destination for an enriching lifestyle experience.Read More â10 most beautiful images captured by NASA's James Webb Telescopeâ 10 national parks and wildlife sanctuaries in India known for wild elephants How to grow beautiful Aparajita flowers in the balcony garden 10 baby boy names that are trendy and classic 10 ways to stop your hair from thinning 10 ways to add protein-rich Besan to breakfast 10 weight-loss-friendly dishes made with zucchini 9 ways to discipline a child without scolding 9 South Indian breakfast dishes made with rice"
Singer Avery Reveals Ozempic Left Her With Deadly Bone-Thinning Disease,https://www.ndtv.com/feature/singer-avery-reveals-ozempic-left-her-with-deadly-bone-thinning-disease-7572440,"In an emotional Instagram video, singer Avery tearfully revealed that she has been diagnosed with a debilitating bone-thinning disease after taking Ozempic for a year. The 30-year-old Arizona native confessed that she turned to the weight-loss drug after battling an eating disorder. The singer shared that she was dropped by her record label for ""being too fat"" and confessed, ""I thought I needed Ozempic to be beautiful and successful."" Recent tests revealed she has osteoporosis, a condition that increases the risk of life-threatening fractures. In her video, she urged her 250,000 Instagram followers not to ""make the same mistake"" and take a medication ""you do not need.""  A post shared by Avery (@averyofficial)   Ozempic injections are primarily designed to help people with type 2 diabetes and obesity manage their blood sugar levels and lose weight. However, studies suggest that the drug could lead to brittle bones, prompting experts to warn individuals at risk of fractures against using it. Approximately half a million people in the UK are believed to be using the medication, which has been shown to help users lose up to 20% of their body weight in just a few months. In an Instagram video, the ""Let Me Go"" singer shared that she visited her doctor for a check-up after stopping Ozempic two months ago. She expressed, ""I'm kind of in shock right now because I wasn't expecting this. Ozempic can cause bone density loss, and I didn't think that would happen to me since I was only on it for a year. But I have significant bone loss, osteoporosis, and osteopenia. That's what happens when you use Ozempic for weight loss and lose too much weight."" The singer continued, ""I know some of you might not relate or might think I'm being overdramatic, but I'm sharing this to say please don't take this drug if you don't need it. Please use me as an example. I want to show you why you need to be cautious. It's become very normalized, but it's really dangerous. I just can't believe I did this damage to myself."" In a separate post, she wrote, ""Please, please be careful with Ozempic if you don't need it. It's meant only for diabetes and obesity treatment. I've done a lot of damage to myself. I want to make it clear that I do have an eating disorder and did NOT get Ozempic from a doctor. It's very easy to get now, and many people with eating disorders are using it. I made a mistake, and I take responsibility for it. Please learn from mine. ""I will be starting a treatment plan and going on medication. I'll know more soon. It's not always reversible, but there are things I can do to improve the situation. Right now, I need to be very careful because my bones are brittle. But it is treatable, and I'll be okay. Thank you for the support."" Track Latest News Live on NDTV.com and get news updates from India  and around the world"
Ozempic Side Effects - Medical warning: Ozempic and Mounjaro may be linked to vision loss - India Today,https://www.indiatoday.in/world/shows/story/the-buzz-medical-warning-ozempic-and-mounjaro-may-be-linked-to-vision-loss-glbs-2679464-2025-02-13,"Listen to Story Medical experts are raising concerns about the potential dangers of weight loss medications such as Ozempic and Mounjaro following new reports suggesting they may cause severe and possibly permanent vision loss. According to the Daily Mail, research has linked these drugs to conditions that can inflame and obstruct blood flow to the eyes, leading to blindness. A recent study highlighted nine cases of US patients who experienced vision issues after using semaglutide (Ozempic) or tirzepatide (Mounjaro). These findings have intensified concerns about the safety of these widely prescribed medications. Patients' Experiences: Sudden Vision Loss A woman reported losing sight in her left eye just a day after receiving her first semaglutide injection for diabetes. Although she paused the medication for two months, she had to resume it due to her health condition. Within two weeks of restarting, she experienced vision loss in her right eye as well. Another patient, who had been taking semaglutide for a year, woke up one morning with a ""painless shadow"" covering her left eye. Medical examinations revealed extensive damage to the retinal blood vessels, causing blindness. In another case, a man who had been on tirzepatide for a year developed bleeding in his left eye. However, due to a lack of definitive evidence linking the drug to blindness, doctors advised him to continue taking the medication. Uncertain causes but increasing concerns The exact cause of these vision issues remains unknown. However, specialists believe these medications can rapidly lower blood sugar levels, which may damage the blood vessels in the eyes and trigger sudden blindness. A year ago, the American Academy of Ophthalmology recommended that patients experiencing vision problems while taking semaglutide stop using the drug and consult a physician. However, they did not suggest discontinuing these medications altogether. Danish health officials are also investigating possible links between semaglutide and vision loss. A recent study found that seven of the nine affected patients had nonarteritic ischemic anterior optic neuropathy (NAION), a condition that restricts blood flow to the optic nerve. Broader side effects of weight loss medications Weight loss drugs have been associated with several unexpected side effects. While blindness is an emerging concern, patients have also reported thyroid tumors, gastric paralysis, suicidal thoughts, sexual dysfunction, and hair loss. With an estimated 15 million Americans using weight loss injections, medical professionals emphasize the urgent need for further research to fully understand the risks associated with these medications.Published By: Rivanshi RakhraiPublished On: Feb 13, 2025Trending Reel"
Ozempic Side Effects: Ozempic face to Ozempic butt; how weight loss drugs affect the body | - The Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/ozempic-face-to-ozempic-butt-how-weight-loss-drugs-affect-your-body/articleshow/112398576.cms,"The TOI Lifestyle Desk is a dynamic team of dedicated journalists who, with unwavering passion and commitment, sift through the pulse of the nation to curate a vibrant tapestry of lifestyle news for The Times of India readers. At the TOI Lifestyle Desk, we go beyond the obvious, delving into the extraordinary. Consider us your lifestyle companion, providing a daily dose of inspiration and information. Whether you're seeking the latest fashion trends, travel escapades, culinary delights, or wellness tips, the TOI Lifestyle Desk is your one-stop destination for an enriching lifestyle experience.Read More 10 inspiring quotes by Gaur Gopal Das with valuable life lessons Kerala in March: 10 must-visit places for nature lovers Full Moon February 2025: Snow Moon Love Remedies For Each Zodiac Sign Stunning pictures of Aditi Rao Hydari 8 books that made and shaped the millionaires of today From Manali to Spiti: Best snow destinations in Himachal Pradesh in February 10 benefits of eating roasted cashew for evening snack 5 mini veggies one can grow in the balcony garden and how âIn pics: Charming looks of Sharanya Turadiâ"
Side Effects of GLP-1 Drugs: What Doctors Should Know,https://www.medscape.com/viewarticle/side-effects-glp-1-drugs-what-doctors-should-know-2024a1000l8r,"November 21, 2024 Just a few years after some TikTok videos spiked the demand, one in eight US adults has tried Ozempic (semaglutide) or another drug in its class. Glucagon-like peptide 1 (GLP-1) receptor agonist medications have revolutionized obesity medicine. But they’re not without problems. In the early days of the social media craze, news reports often featured patients whose gastrointestinal side effects sent them to the emergency room (ER). “It happened a lot then. Patients didn’t want to complain because they were losing weight, and they wound up in the ER with extreme constipation or a small bowel obstruction,” said Caroline Apovian, MD, co-director of the Center for Weight Management and Wellness at Brigham and Women’s Hospital and professor of medicine at Harvard Medical School, Boston. “But that’s not really happening now,” she added. Research backs up her assertion: A recent clinical review of studies found that many patients still experience side effects, but only at a mild to moderate level, while the dosage increases — and the unpleasantness tapers with time. Roughly 7% of patients discontinue the medications due to these symptoms. Here’s what the latest research shows about GLP-1s’ side effects. Depending on the symptom and the specific drug, anywhere from one third to one half of patients will experience some kind of stomach trouble. Apovian finds that careful dosage helps her patients avoid the worst effects. “We don’t know who’s going to do well and who’s not,” she said. “We start slowly, and usually things go OK.” If a patient does react poorly, she’ll hold off on increasing the dosage until they acclimate and advise using over-the-counter meds like MiraLAX to address the symptoms. Few documented severe adverse gastro events appeared in the data, affecting less than 1% of liraglutide and tirzepatide patients and 2.6% of semaglutide users. The majority of these events were gallbladder-related. About a year ago, a study used 18 years’ worth of data from the US Food and Drug Administration (FDA) Adverse Event Reporting System (FAERS) to examine how often patients reported suicidal ideation and/or depression while using GLP-1 medications. Compared with metformin and insulin, researchers found disproportionate reporting by patients using semaglutide and liraglutide. Other GLP-1 medications didn’t show this effect. The researchers pointed out: These statistics don’t show causation — there’s no clear reason why those two medications were linked to more reports. Further research has been more reassuring: There are several factors at play here. People with obesity and diabetes are more likely to have depression to begin with. And more importantly, even if there is a link, causality remains unclear. For instance, patients who lose weight via bariatric surgery are at increased risk for depression, substance abuse, and self-harm. These symptoms may be related to the weight loss itself, not the medications. “Some people use food as something other than nutrition. They use food to soothe other psychological issues,” Apovian said. “When that’s taken away, the psychological issues are still there.” In her practice, she’s seen the risk for mental health issues rise with more substantial weight loss — 50-100 lb. This lack of clarity regarding causation means it’s important to perform a detailed patient history before prescribing, so you can monitor more closely with preexisting psychiatric disorders. Here, too, the research isn’t definitive but leans toward no clear association. Several studies have looked for a link between GLP-1 and vision-related issues: One drawback with all these studies is that they’re based on large databases rather than randomized controlled trials (RCTs). When researchers focused on RCTs in a 2023 meta-analysis, they found a significant association with only one form of GLP-1, albiglutide — which was withdrawn from the market in 2017. The other six FDA-approved drugs didn’t show a statistically significant link. Earlier this month, the FDA updated labeling for semaglutide, liraglutide, and tirzepatide to include a warning about the risk for aspiration during surgery. While there are no published studies, several case reports have appeared. GLP-1 medications delay gastric emptying, so even though a patient may have fasted before surgery as usual, some food or liquid may remain. In response to this possibility, a group of professional medical societies issued guidelines for using these medications during the perioperative period. They include: And then there are the outliers, the frightening issues that make headlines. On their own, none of these are common enough to affect consideration of GLP-1 use: When you lay out these side effects against the countless known benefits of weight loss and blood sugar management — the lower risk for high blood pressure, heart disease, stroke, metabolic syndrome, fatty liver disease, several cancers, and more — the advantages of GLP-1 drugs seem clear. Ultimately, of course, it’s the patient’s decision whether to begin and continue taking any medication for a chronic disease. Apovian recommends having in-depth conversations before you write that first prescription — she compares the situation to using an antihypertensive drug. If your patient understands potential side effects, they’re more likely to maintain long-term compliance. “We educate our patients how to use these drugs, indefinitely, if you want to maintain a lower, healthier body weight,” she said. “I don’t see patients who stop using them, but they’re out there. These are people desperate to lose weight, who aren’t given the education to understand we’re treating a disease. It’s not a matter of willpower.” And once a patient starts taking a GLP-1, monitor them closely, with in-person visits rather than telehealth, while increasing the dosage. If they experience side effects, stay at that level until they ease. And if the patient has a good weight-loss response at a lower dose, stay there. Just because you can go higher, it doesn’t mean you should. Send comments and news tips to news@medscape.net."
"Weight-loss drug found to shrink heart muscle in mice, human cells | Folio",https://www.ualberta.ca/en/folio/2024/11/weight-loss-drug-found-to-shrink-heart-muscle.html,"U of A researchers urge caution about the unknown unintended negative health consequences of trendy anti-obesity medications. November 18, 2024 By Michael Brown A new U of A study shows that drugs like Ozempic may not just be causing people to lose weight — they may be causing the heart to lose muscle. (Photo: Getty Images) Trendy weight-loss drugs making headlines for shrinking waistlines may also be shrinking the human heart and other muscles, according to a new University of Alberta study whose authors say should serve as a “cautionary tale” about possible long-term health effects of these drugs. “If people have been prescribed these drugs, then the benefits should likely far exceed the risks,” says Jason Dyck, lead author on the study, pediatrics professor in the Faculty of Medicine & Dentistry and a member of the Women and Children’s Health Research Institute. “However, the growing number of people who may be taking these drugs who do not meet the eligibility criteria and who are not at risk have a different risk-reward calculation that they should be made aware of.” Dyck and his team set out to study why a reported side-effect of the leading weight-loss drug Ozempic is the loss of skeletal muscle. Ozempic, known medically as semaglutide, was originally designed to help adult patients with type 2 diabetes control their blood sugar. However, this drug — and a host of others in this class of medication — are also being touted for their effectiveness as an anti-obesity medication. Using mice for the study, the researchers found that heart muscle also decreased in both obese and lean mice. The systemic effect observed in mice was then confirmed in cultured human heart cells. Dyck, who is the Canada Research Chair in Molecular Medicine and heads up the Cardiovascular Research Centre, says his team did not observe any detrimental functional effects in hearts of mice with smaller hearts and thus would not expect any overt health effects in humans. But he adds that there may be more impact over the long term, or some forms of cardiac stress may have a detrimental effect that wasn’t observed at rest. “Given the growing number of people taking this drug who have no cardiovascular disease or who are not classified as obese, we suggest that cardiac structure and function be carefully evaluated in previous and ongoing clinical studies.” Dyck’s study comes on the heels of a commentary published in the November issue of The Lancet by an international team of researchers from the U of A, McMaster and Louisiana State University who examined emerging research showing that up to 40 per cent of the weight lost by people using weight-loss drugs is actually muscle. Carla Prado, a nutrition researcher in the Faculty of Agricultural, Life & Environmental Sciences and lead author on the commentary, explains this rate of muscle decline is significantly higher than what is typically observed with calorie-reduced diets or normal aging and could lead to a host of long-term health issues — including decreased immunity, increased risk of infections and poor wound healing. “Muscle does much more than just help us move or lift things. It is a powerful organ that keeps us healthy in a number of ways,” she says. For example, muscle stores important building blocks — amino acids — that the body uses when we’re sick, stressed or injured to repair itself and stay strong. It also plays a huge role in managing blood sugar, which helps prevent diabetes. As well, Prado notes muscle releases special molecules called myokines that signal other parts of the body to help fight infections and support our immune system. “That’s why preserving muscle is so important, especially during weight-loss treatments — it’s not just about staying strong, but about keeping our whole body resilient and healthy.” In the commentary, the authors suggest that muscle loss due to weight reduction may also exacerbate conditions like sarcopenic obesity — characterized by a combination of high body fat and low skeletal muscle mass — which contributes to poorer health outcomes, including cardiovascular disease and higher mortality rates. Though the short-term effects of muscle loss on physical strength and function remain unclear, the commentary calls for future research to explore how reductions in muscle mass might improve muscle mass and composition. To keep muscle strong while losing weight, Prado says it is essential to focus on two main things: nutrition and exercise. Proper nutrition means getting enough high-quality protein, essential vitamins and minerals, and other “muscle-building” nutrients. Sometimes, this can include protein supplements to make sure the body has what it needs. “Exercise is just as important — specifically resistance training like lifting weights or using resistance bands,” said Prado, who was recently named Canada Research Chair in Integrative Nutrition, Body Composition and Energy Metabolism. “This type of exercise helps keep muscle from breaking down during weight loss and maintains strength.” She adds that for anyone using weight loss medications, it’s best to follow a balanced program that includes both enough protein and resistance training. “This can help people lose fat while minimizing muscle loss, which helps them get the full health benefits of treatment and stay strong.” Prado, who is a member of the Cancer Research Institute of Northern Alberta, the Women and Children’s Health Research Institute, the Alberta Diabetes Institute, the Alberta Transplant Institute and the Institute of Sensory Motor Rehabilitative Technology, is collaborating with Dyck to explore the mechanisms and impact of various forms of muscle wasting in relation to this class of medication. Get Folio in your inbox every morning."
"Ozempic side effects: Benefits, risks revealed in new study",https://www.usatoday.com/story/news/health/2025/01/22/ozempic-side-effects-benefits-risks/77746053007/,"You may take Ozempic or another drug to control your diabetes or lose weight, but these so-called GLP-1s also have a host of other effects ‒ some good and some not so good. A new study, the first to catalogue these risks and benefits, confirmed that these drugs are associated with a lower risk of heart attack, stroke and other cardiovascular problems. People who took the medicines also had fewer seizures and addictions to alcohol, cannabis and opioids, according to the study, published Monday in the journal Nature. The research, which compared about 2 million veterans with diabetes, some of whom took the drugs and some didn't, found the medications were also associated with a decreased risk of Alzheimer’s and other forms of dementia. More:Medicare targets popular weight loss drugs Ozempic, Wegovy for price negotiations These diabetes and weight loss drugs work by slowing digestion and curbing appetite, said the study's senior author, Dr. Ziyad Al-Aly, a clinical epidemiologist at Washington University School of Medicine and chief of research at the VA Saint Louis Health Care System. It’s possible that by reducing food cravings, they may also reduce cravings for other substances like alcohol, he said. Most people saw a modest 10% to 20% reduction in the risk of these health problems ‒ perhaps because of the drugs themselves, or because of the general health benefits that come with losing excess body weight, Al-Aly said. Or maybe both. “The two mechanisms are not mutually exclusive,” he said. On the flip side, the study found that these drugs, known as GLP-1s, are also associated with an increased risk of several negative health outcomes and side effects. The most common were the well-known gastrointestinal problems, such as nausea, vomiting, diarrhea and gastroparesis, or stomach paralysis. Monica Church, 56, knows about these side effects firsthand. The Goodrich, Michigan resident was hospitalized after taking the medication in December 2023 because she couldn’t keep down any food or fluids. She still has stomach pain when she eats certain foods or is under any stress. “It’s still wreaking havoc on my body,” she said. Researchers also found the medications were associated with an increased risk of low blood pressure, arthritic disorders, and pancreas and kidney problems. The study is the first to map out all the potential benefits and risks associated with this class of medications. Now that health experts have this “atlas” of information, Al-Aly hopes more research is done to better understand how these drugs can impact multiple parts of the body. “This really should serve as a wake-up call for regulators to demand companies to take a more comprehensive look,” he said. In a statement sent to USA TODAY, a spokesperson for drug maker Novo Nordisk said the company welcomes any independent research investigating the safety and efficacy of their products, which include Ozempic for diabetes and Wegovy for weight loss. The company said it's exploring the use of semaglutide, a type of GLP-1, for other diseases such as chronic kidney disease, heart failure, and Alzheimer's disease, among others. Eli Lilly, which manufactures Mounjaro for diabetes and Zepbound for weight loss, did not respond to USA TODAY's request for comment about the research. This story was updated to add new information. Adrianna Rodriguez can be reached at adrodriguez@usatoday.com."
"Study Confirms Pancreatitis, Kidney Damage Ozempic Side Effects",https://www.womenshealthmag.com/health/a63545361/pancreatitis-kidney-damage-ozempic-study/,"They're “very rare.” Women's Health may earn commission from the links on this page, but we only feature products we believe in. Why Trust Us? Most people know that GLP-1 receptor agonist medications like Ozempic and Wegovy can cause relatively minor side effects like nausea and diarrhea. But new research confirms that more serious complications—like pancreatitis and kidney damage—are real. It's important to point out that most people who use GLP-1 receptor agonist medications do not experience these side effects. But, of course, you should be aware of all potential risks before using a medication. Here’s what the study suggests, plus what a weight loss physician wants you to know. Meet the expert: Mir Ali, MD, is the medical director of MemorialCare Surgical Weight Loss Center at Orange Coast Medical Center in Fountain Valley, California. The study, which was published in Nature Medicine on January 20, analyzed data from more than 2 million people with diabetes who took GLP-1 receptor agonist medications like Ozempic and Wegovy. The researchers found that these medications helped lower the risk of developing 42 different health conditions or outcomes, including dementia, cardiac arrest, and certain kinds of cancer. But they also discovered that people who took these medications had a higher risk of developing 19 different negative health outcomes. Those included nausea and vomiting, kidney stones, gastroesophageal reflux disease (GERD), sleep issues, stomach cramps, pancreatitis, and gastroparesis (i.e. stomach paralysis). These findings are “consistent with other studies previously done,” says Mir Ali, MD, the medical director of MemorialCare Surgical Weight Loss Center at Orange Coast Medical Center in Fountain Valley, California. The risk of developing both of these conditions while taking a GLP-1 receptor agonist medication is low. But research has generally shown that the risk of developing pancreatitis while taking this medication is less than one percent. Reports of kidney damage have largely been limited to case reports, suggesting they’re extremely rare. Of course, it’s possible to have side effects on Ozempic without becoming seriously ill. According to the Ozempic website, more common side effects include: Everyone reacts to these medications differently, Ali says. However, he says you can often lower your risk of side effects by staying well hydrated, eating smaller meals, and limiting processed foods, high-fat foods, and refined carbohydrates. Another thing to keep in mind: Side effects, if you do experience them, tend to ease in a few weeks when your body gets used to the medication, per Ali. “I do believe the benefits outweigh the risks; although gastrointestinal side effects such as nausea, diarrhea or constipation are common, they are manageable, for the most part,” Ali says. “More serious side effects like pancreatitis and kidney complications are very rare.” Amy Schumer Had This Reaction To Ozempic How Ozempic Is Changing Grocery Store Shopping How Ozempic Could Lower Dementia Risk Everything Dolores Catania Has Said About Ozempic How To Build Muscle On Ozempic Can You Go On Ozempic If You Want To Get Pregnant? Best And Worst Thanksgiving Foods While On Ozempic Ozempic Can Affect Your Personality. Here’s How. Does Ozempic Have Fatal Outcomes? Docs Say This Could Ozempic Help You Cut Back On Drinking? Is It Possible To Overdose On Ozempic? Can Ozempic Make You A Better Runner? A Part of Hearst Digital Media We may earn commission from links on this page, but we only recommend products we back. ©2025 Hearst Magazines, Inc. All Rights Reserved."
GLP 1 Agonists Side Effect: People on Ozempic may face this life-threatening risk during surgery | - Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/people-on-ozempic-may-face-this-life-threatening-risk-during-surgery/articleshow/112341780.cms,"Pulmonary Hypertension: Recognizing the critical symptoms The TOI Lifestyle Desk is a dynamic team of dedicated journalists who, with unwavering passion and commitment, sift through the pulse of the nation to curate a vibrant tapestry of lifestyle news for The Times of India readers. At the TOI Lifestyle Desk, we go beyond the obvious, delving into the extraordinary. Consider us your lifestyle companion, providing a daily dose of inspiration and information. Whether you're seeking the latest fashion trends, travel escapades, culinary delights, or wellness tips, the TOI Lifestyle Desk is your one-stop destination for an enriching lifestyle experience.Read More 12 traditional Indian dishes loved around the world Keerthy Suresh stuns in chic and trendy outfits Masoor dal benefits: 10 reasons to consume this dal twice a week âBollywoodâs tales of forbidden passionâ From Bobby Deol to Kajol: Best and worst dressed at beauty awards Discover your hidden love language and strengthen your relationship 10 short and sweet pet names for baby boy âAnimal species most vulnerable to climate changeâ 9 lessons to learn from Paulo Coelho's bestseller 'The Alchemist'"
